tipo,subtipo,vencimento,qtdMinima,taxa,msg_patrocinado,patrocinado,emissor,liquidez,incentivada,qualificado,juros,amortizacao,carencia,rating,agencia,preco,corretora,nr,a,investir,tp_d,chat,enable_popup,url,tp_mercado,tir,vir,dc,du,rbd,rbm,rba,rbp,rlp,rld,rlm,rla,vb,vl,vrl,prlt,idx,rpd,rpp,vpp,teq,tt,am,total,rico_tipo,xp_tipo,cod_cetip,escalonado,avista_id
CRA,,1514 dias,1172.9,IPCA +7.64%,,False,BRF,No vencimento,True,True,7.64,Vencimento,15/07/2027,AAA,S&P,1172.9,BTG Pactual digital,25.0,BTG Pactual digital,False,Banco,False,,,S,0.0,0.0,1514,1043,0.045493,0.9597,12.14,60.7,60.7,0.045493,0.96,12.14,1884.89,1884.89,711.99,60.7,IPCA,0.0222,26.09,1478.92,CDB IPCA + 8.99%,12.14,160000.0,7.64,,,CRA020002GZ,,
CDB,,734 dias,5000.0,12.13%,,False,BANCO DIGIMAIS,No vencimento,False,False,12.13,Vencimento,08/04/2025,BBB-,Fitch,5000.0,Guide,16.0,Guide,False,Corretora,,,,P,15.0,192.99,734,504,0.045442,0.9586,12.13,25.73,21.87,0.039253,0.83,10.4,6286.57,6093.58,1093.58,21.87,PRÉ,0.0222,11.81,5590.63,LCI/LCA 10.31% PRÉ,12.13,200000.0,12.13,,,,,
LCA,,365 dias,20000.0,89.5% CDI,,False,BANCO DA CHINA BRASIL,No vencimento,True,False,89.5,Vencimento,365,AAA,S&P,20000.0,Terra Investimentos,25.0,Terra Investimentos,False,Distribuidora,,,,P,0.0,0.0,365,250,0.045455,0.9589,12.13,12.03,12.03,0.045455,0.96,12.13,22406.36,22406.36,2406.36,12.03,CDI,0.0222,5.69,21138.94,CDB 108.48% CDI,12.13,220000.0,89.5,,,,,
CDB,,503 dias,1.11316425,IPCA +7.63%,,False,BMG ,No Vencimento,False,False,7.63,,06/10/2024,Fitch,Fitch,1.11316425,Rico,0.0,Rico,False,Corretora,False,,,S,17.5,0.03,503,347,0.045456,0.9589,12.13,17.08,14.09,0.038,0.8,10.05,1.3,1.27,0.16,14.37,IPCA,0.0222,8.02,1.2,LCI/LCA IPCA + 6.29%,12.13,210000.0,7.63,bancario,,,,
LCA,,181 dias,1000.0,89.5% CDI,,False,CHINA CONSTRUCTION BANK ,No Vencimento,True,False,89.5,,No vencimento,S&P,S&P,1000.0,Rico,0.0,Rico,False,Corretora,False,,,P,0.0,0.0,181,124,0.045455,0.9589,12.13,5.8,5.8,0.045455,0.96,12.13,1057.97,1057.97,57.97,5.8,CDI,0.0222,2.79,1027.95,CDB 111.88% CDI,12.13,240000.0,89.5,bancario,,,,
CDB,,503 dias,1.11316425,IPCA +7.63%,,False,BMG ,No Vencimento,False,False,7.63,Vencimento,Sem carência,A,Fitch,1.11316425,XP,0.0,XP,False,Corretora,False,,,S,17.5,0.03,503,347,0.045456,0.9589,12.13,17.08,14.09,0.038,0.8,10.05,1.3,1.27,0.16,14.37,IPCA,0.0222,8.02,1.2,LCI/LCA IPCA + 6.29%,12.13,210000.0,7.63,,bancario,,,
LCA,,181 dias,100000.0,89.5% CDI,,False,CHINA CONSTRUCTION BANK ,D+90,True,False,89.5,,Sem carência,brAAA,S&P,1000.0,XP,0.0,XP,False,Corretora,False,,,P,0.0,0.0,181,124,0.045455,0.9589,12.13,5.8,5.8,0.045455,0.96,12.13,1057.97,1057.97,57.97,5.8,CDI,0.0222,2.79,1027.95,CDB 111.88% CDI,12.13,240000.0,89.5,,bancario,,,
CDB,,540 dias,10000.0,12.12%,,False,BANCO MODAL,No vencimento,False,,12.12,,Sem carência,,,10000.0,Banco Safra,19.0,Safra,False,Banco,False,,,P,17.5,323.83,540,374,0.045407,0.9579,12.12,18.5,15.27,0.037996,0.8,10.05,11850.48,11526.65,1526.65,15.27,PRÉ,0.0222,8.67,10866.84,LCI/LCA 10.0% PRÉ,12.12,210000.0,12.12,,,,,
CDB,,511 dias,1.52869298,IPCA +7.62%,,False,BMG ,No Vencimento,False,False,7.62,,No vencimento,Fitch,Fitch,1.52869298,Rico,0.0,Rico,False,Corretora,False,,,S,17.5,0.05,511,353,0.04542,0.9582,12.12,17.39,14.34,0.037977,0.8,10.04,1.79,1.75,0.22,14.39,IPCA,0.0222,8.16,1.65,LCI/LCA IPCA + 6.29%,12.12,210000.0,7.62,bancario,,,,
CDB,,511 dias,1.52953307,IPCA +7.62%,,False,BMG ,No Vencimento,False,False,7.62,,No vencimento,Fitch,Fitch,1.52953307,Rico,0.0,Rico,False,Corretora,False,,,S,17.5,0.05,511,353,0.04542,0.9582,12.12,17.39,14.34,0.037977,0.8,10.04,1.8,1.75,0.22,14.38,IPCA,0.0222,8.16,1.65,LCI/LCA IPCA + 6.29%,12.12,210000.0,7.62,bancario,,,,
CDB,,510 dias,1.11023789,IPCA +7.62%,,False,BMG ,No Vencimento,False,False,7.62,,No vencimento,Fitch,Fitch,1.11023789,Rico,0.0,Rico,False,Corretora,False,,,S,17.5,0.03,510,352,0.04542,0.9582,12.12,17.33,14.3,0.037976,0.8,10.04,1.3,1.27,0.16,14.41,IPCA,0.0222,8.14,1.2,LCI/LCA IPCA + 6.29%,12.12,210000.0,7.62,bancario,,,,
CDB,,521 dias,1.09738128,IPCA +7.62%,,False,BMG ,No Vencimento,False,False,7.62,,No vencimento,Fitch,Fitch,1.09738128,Rico,0.0,Rico,False,Corretora,False,,,S,17.5,0.03,521,361,0.04542,0.9582,12.12,17.81,14.7,0.037988,0.8,10.04,1.29,1.26,0.16,14.58,IPCA,0.0222,8.35,1.19,LCI/LCA IPCA + 6.29%,12.12,210000.0,7.62,bancario,,,,
CDB,,511 dias,1.53020288,IPCA +7.62%,,False,BMG ,No Vencimento,False,False,7.62,,No vencimento,Fitch,Fitch,1.53020288,Rico,0.0,Rico,False,Corretora,False,,,S,17.5,0.05,511,353,0.04542,0.9582,12.12,17.39,14.34,0.037977,0.8,10.04,1.8,1.75,0.22,14.38,IPCA,0.0222,8.16,1.66,LCI/LCA IPCA + 6.29%,12.12,210000.0,7.62,bancario,,,,
CDB,,518 dias,1.0971638,IPCA +7.62%,,False,BMG ,No Vencimento,False,False,7.62,,No vencimento,Fitch,Fitch,1.0971638,Rico,0.0,Rico,False,Corretora,False,,,S,17.5,0.03,518,358,0.04542,0.9582,12.12,17.65,14.56,0.037984,0.8,10.04,1.29,1.26,0.16,14.58,IPCA,0.0222,8.28,1.19,LCI/LCA IPCA + 6.29%,12.12,210000.0,7.62,bancario,,,,
CDB,,517 dias,1.09423818,IPCA +7.62%,,False,BMG ,No Vencimento,False,False,7.62,,No vencimento,Fitch,Fitch,1.09423818,Rico,0.0,Rico,False,Corretora,False,,,S,17.5,0.03,517,357,0.04542,0.9582,12.12,17.6,14.52,0.037983,0.8,10.04,1.29,1.25,0.16,14.62,IPCA,0.0222,8.26,1.18,LCI/LCA IPCA + 6.29%,12.12,210000.0,7.62,bancario,,,,
CDB,,511 dias,1.53458338,IPCA +7.62%,,False,BMG ,No Vencimento,False,False,7.62,,No vencimento,Fitch,Fitch,1.53458338,Rico,0.0,Rico,False,Corretora,False,,,S,17.5,0.05,511,353,0.04542,0.9582,12.12,17.39,14.34,0.037977,0.8,10.04,1.8,1.75,0.22,14.34,IPCA,0.0222,8.16,1.66,LCI/LCA IPCA + 6.29%,12.12,210000.0,7.62,bancario,,,,
CDB,,517 dias,1.09886427,IPCA +7.62%,,False,BMG ,No Vencimento,False,False,7.62,,20/10/2024,Fitch,Fitch,1.09886427,Rico,0.0,Rico,False,Corretora,False,,,S,17.5,0.03,517,357,0.04542,0.9582,12.12,17.6,14.52,0.037983,0.8,10.04,1.29,1.26,0.16,14.56,IPCA,0.0222,8.26,1.19,LCI/LCA IPCA + 6.29%,12.12,210000.0,7.62,bancario,,,,
CDB,,511 dias,1.53458338,IPCA +7.62%,,False,BMG ,No Vencimento,False,False,7.62,Vencimento,Sem carência,A,Fitch,1.53458338,XP,0.0,XP,False,Corretora,False,,,S,17.5,0.05,511,353,0.04542,0.9582,12.12,17.39,14.34,0.037977,0.8,10.04,1.8,1.75,0.22,14.34,IPCA,0.0222,8.16,1.66,LCI/LCA IPCA + 6.29%,12.12,210000.0,7.62,,bancario,,,
CDB,,517 dias,1.09423818,IPCA +7.62%,,False,BMG ,No Vencimento,False,False,7.62,Vencimento,Sem carência,A,Fitch,1.09423818,XP,0.0,XP,False,Corretora,False,,,S,17.5,0.03,517,357,0.04542,0.9582,12.12,17.6,14.52,0.037983,0.8,10.04,1.29,1.25,0.16,14.62,IPCA,0.0222,8.26,1.18,LCI/LCA IPCA + 6.29%,12.12,210000.0,7.62,,bancario,,,
CDB,,511 dias,1.52869298,IPCA +7.62%,,False,BMG ,No Vencimento,False,False,7.62,Vencimento,Sem carência,A,Fitch,1.52869298,XP,0.0,XP,False,Corretora,False,,,S,17.5,0.05,511,353,0.04542,0.9582,12.12,17.39,14.34,0.037977,0.8,10.04,1.79,1.75,0.22,14.39,IPCA,0.0222,8.16,1.65,LCI/LCA IPCA + 6.29%,12.12,210000.0,7.62,,bancario,,,
CDB,,517 dias,1.09886427,IPCA +7.62%,,False,BMG ,No Vencimento,False,False,7.62,Vencimento,Sem carência,A,Fitch,1.09886427,XP,0.0,XP,False,Corretora,False,,,S,17.5,0.03,517,357,0.04542,0.9582,12.12,17.6,14.52,0.037983,0.8,10.04,1.29,1.26,0.16,14.56,IPCA,0.0222,8.26,1.19,LCI/LCA IPCA + 6.29%,12.12,210000.0,7.62,,bancario,,,
CDB,,521 dias,1.09738128,IPCA +7.62%,,False,BMG ,No Vencimento,False,False,7.62,Vencimento,Sem carência,A,Fitch,1.09738128,XP,0.0,XP,False,Corretora,False,,,S,17.5,0.03,521,361,0.04542,0.9582,12.12,17.81,14.7,0.037988,0.8,10.04,1.29,1.26,0.16,14.58,IPCA,0.0222,8.35,1.19,LCI/LCA IPCA + 6.29%,12.12,210000.0,7.62,,bancario,,,
CDB,,518 dias,1.0971638,IPCA +7.62%,,False,BMG ,No Vencimento,False,False,7.62,Vencimento,Sem carência,A,Fitch,1.0971638,XP,0.0,XP,False,Corretora,False,,,S,17.5,0.03,518,358,0.04542,0.9582,12.12,17.65,14.56,0.037984,0.8,10.04,1.29,1.26,0.16,14.58,IPCA,0.0222,8.28,1.19,LCI/LCA IPCA + 6.29%,12.12,210000.0,7.62,,bancario,,,
CDB,,511 dias,1.52953307,IPCA +7.62%,,False,BMG ,No Vencimento,False,False,7.62,Vencimento,Sem carência,A,Fitch,1.52953307,XP,0.0,XP,False,Corretora,False,,,S,17.5,0.05,511,353,0.04542,0.9582,12.12,17.39,14.34,0.037977,0.8,10.04,1.8,1.75,0.22,14.38,IPCA,0.0222,8.16,1.65,LCI/LCA IPCA + 6.29%,12.12,210000.0,7.62,,bancario,,,
CDB,,511 dias,1.53020288,IPCA +7.62%,,False,BMG ,No Vencimento,False,False,7.62,Vencimento,Sem carência,A,Fitch,1.53020288,XP,0.0,XP,False,Corretora,False,,,S,17.5,0.05,511,353,0.04542,0.9582,12.12,17.39,14.34,0.037977,0.8,10.04,1.8,1.75,0.22,14.38,IPCA,0.0222,8.16,1.66,LCI/LCA IPCA + 6.29%,12.12,210000.0,7.62,,bancario,,,
CDB,,721 dias,5000.0,12.12%,,False,BANCO BR PARTNERS,No vencimento,False,False,12.12,,,A-,Fitch,5000.0,modalmais,0.0,modalmais,False,Distribuidora,True,,,P,15.0,188.97,721,495,0.045407,0.9579,12.12,25.2,21.42,0.039212,0.83,10.38,6259.82,6070.85,1070.85,21.42,PRÉ,0.0222,11.63,5581.54,LCI/LCA 10.3% PRÉ,12.12,200000.0,12.12,,,,,
CDB,,540 dias,1000.0,12.12%,,False,BANCO MODAL,No vencimento,False,False,12.12,,,A-,Moodys,1000.0,modalmais,0.0,modalmais,False,Distribuidora,True,,,P,17.5,32.38,540,374,0.045407,0.9579,12.12,18.5,15.27,0.037996,0.8,10.05,1185.05,1152.66,152.66,15.27,PRÉ,0.0222,8.67,1086.68,LCI/LCA 10.0% PRÉ,12.12,210000.0,12.12,,,,,
CDB,,524 dias,1.10313121,IPCA +7.61%,,False,BMG ,No Vencimento,False,False,7.61,,27/10/2024,Fitch,Fitch,1.10313121,Rico,0.0,Rico,False,Corretora,False,,,S,17.5,0.03,524,362,0.045383,0.9574,12.11,17.85,14.73,0.037958,0.8,10.04,1.3,1.27,0.16,14.5,IPCA,0.0222,8.38,1.2,LCI/LCA IPCA + 6.28%,12.11,210000.0,7.61,bancario,,,,
CDB,,524 dias,1.10313121,IPCA +7.61%,,False,BMG ,No Vencimento,False,False,7.61,Vencimento,Sem carência,A,Fitch,1.10313121,XP,0.0,XP,False,Corretora,False,,,S,17.5,0.03,524,362,0.045383,0.9574,12.11,17.85,14.73,0.037958,0.8,10.04,1.3,1.27,0.16,14.5,IPCA,0.0222,8.38,1.2,LCI/LCA IPCA + 6.28%,12.11,210000.0,7.61,,bancario,,,
CDB,,1097 dias,10000.0,12.1%,,False,BANCO BV,No vencimento,False,False,12.1,Vencimento,1097,AA,Moodys,10000.0,Terra Investimentos,23.0,Terra Investimentos,False,Distribuidora,,,,P,15.0,612.08,1097,755,0.045336,0.9564,12.1,40.81,34.68,0.039447,0.83,10.45,14080.56,13468.48,3468.48,34.68,PRÉ,0.0222,18.21,11820.62,LCI/LCA 0.0% PRÉ,12.1,180000.0,12.1,,,,,
CDB,,1098 dias,10000.0,12.1%,,False,BR,No vencimento,False,,12.1,,Sem carência,,,10000.0,Banco Safra,0.0,Safra,False,Banco,False,,,P,15.0,613.04,1098,756,0.045336,0.9564,12.1,40.87,34.74,0.039448,0.83,10.45,14086.95,13473.9,3473.9,34.74,PRÉ,0.0222,18.3,11829.85,LCI/LCA 10.29% PRÉ,12.1,180000.0,12.1,,,,,
CDB,,1825 dias,1000.0,12.1%,,False,BANCO PAN S/A ,No Vencimento,False,False,12.1,,No vencimento,S&P,S&P,1000.0,Rico,0.0,Rico,False,Corretora,False,,,P,15.0,115.05,1825,1256,0.045336,0.9564,12.1,76.7,65.2,0.039973,0.84,10.6,1767.02,1651.96,651.96,65.2,PRÉ,0.0222,32.2,1322.04,LCI/LCA 10.29% PRÉ,12.1,140000.0,12.1,bancario,,,,
CDB,,365 dias,1000.0,12.1%,,False,MERCANTIL DO BRASIL ,No Vencimento,False,False,12.1,,No vencimento,Fitch,Fitch,1000.0,Rico,0.0,Rico,False,Corretora,False,,,P,17.5,21.0,365,250,0.045336,0.9564,12.1,12.0,9.9,0.037763,0.8,9.98,1119.98,1098.99,98.99,9.9,PRÉ,0.0222,5.71,1057.14,LCI/LCA 9.98% PRÉ,12.1,220000.0,12.1,bancario,,,,
CDB,,538 dias,1.09999707,IPCA +7.6%,,False,BMG ,No Vencimento,False,False,7.6,,No vencimento,Fitch,Fitch,1.09999707,Rico,0.0,Rico,False,Corretora,False,,,S,17.5,0.04,538,372,0.045346,0.9566,12.1,18.37,15.16,0.037941,0.8,10.03,1.3,1.27,0.17,15.45,IPCA,0.0222,8.62,1.19,LCI/LCA IPCA + 6.27%,12.1,210000.0,7.6,bancario,,,,
CDB,,539 dias,1323.32784713,IPCA +7.6%,,False,BANCO C6 S.A. ,No Vencimento,False,False,7.6,,No vencimento,S&P,S&P,1323.32784713,Rico,0.0,Rico,False,Corretora,False,,,S,17.5,42.67,539,373,0.045346,0.9566,12.1,18.42,15.2,0.037942,0.8,10.03,1567.14,1524.47,201.14,15.2,IPCA,0.0222,8.64,1437.72,LCI/LCA IPCA + 6.27%,12.1,210000.0,7.6,bancario,,,,
CDB,,365 dias,1000.0,IPCA +7.6%,,False,BANCO PAN S/A ,No Vencimento,False,False,7.6,,No vencimento,S&P,S&P,1000.0,Rico,0.0,Rico,False,Corretora,False,,,P,17.5,21.0,365,250,0.045346,0.9566,12.1,12.0,9.9,0.037771,0.8,9.98,1120.01,1099.01,99.01,9.9,IPCA,0.0222,5.71,1057.14,LCI/LCA IPCA + 6.27%,12.1,220000.0,7.6,bancario,,,,
CDB,,538 dias,1.09951664,IPCA +7.6%,,False,BMG ,No Vencimento,False,False,7.6,,10/11/2024,Fitch,Fitch,1.09951664,Rico,0.0,Rico,False,Corretora,False,,,S,17.5,0.04,538,372,0.045346,0.9566,12.1,18.37,15.16,0.037941,0.8,10.03,1.3,1.27,0.17,15.46,IPCA,0.0222,8.62,1.19,LCI/LCA IPCA + 6.27%,12.1,210000.0,7.6,bancario,,,,
CDB,,360 dias,10000.0,IPCA +7.6%,,False,BANCO PAN,No vencimento,False,False,7.6,Vencimento,360 dias dias,AAA,S&P,10000.0,Nova Futura,25.0,Nova Futura,False,Corretora,False,,,P,20.0,236.98,360,247,0.045346,0.9566,12.1,11.85,9.48,0.036672,0.77,9.68,11184.89,10947.91,947.91,9.48,IPCA,0.0222,5.64,10564.37,LCI/LCA IPCA + 6.08%,12.1,220000.0,7.6,,,,,
CDB,,1800 dias,10000.0,12.1%,,False,BANCO PAN,No vencimento,False,False,12.1,Vencimento,1800 dias dias,AAA,S&P,10000.0,Nova Futura,25.0,Nova Futura,False,Corretora,False,,,P,15.0,1130.18,1800,1239,0.045336,0.9564,12.1,75.35,64.04,0.039956,0.84,10.59,17534.54,16404.36,6404.36,64.04,PRÉ,0.0222,31.71,13170.57,LCI/LCA 10.29% PRÉ,12.1,140000.0,12.1,,,,,
CDB,,365 dias,1000.0,12.1%,,False,MERCANTIL DO BRASIL ,No Vencimento,False,False,12.1,,Sem carência,A-,Fitch,1000.0,XP,0.0,XP,False,Corretora,False,,,P,17.5,21.0,365,250,0.045336,0.9564,12.1,12.0,9.9,0.037763,0.8,9.98,1119.98,1098.99,98.99,9.9,PRÉ,0.0222,5.71,1057.14,LCI/LCA 9.98% PRÉ,12.1,220000.0,12.1,,bancario,,,
CDB,,1825 dias,1000.0,12.1%,,False,BANCO PAN S/A ,No Vencimento,False,False,12.1,,Sem carência,brAAA,S&P,1000.0,XP,0.0,XP,False,Corretora,False,,,P,15.0,115.05,1825,1256,0.045336,0.9564,12.1,76.7,65.2,0.039973,0.84,10.6,1767.02,1651.96,651.96,65.2,PRÉ,0.0222,32.2,1322.04,LCI/LCA 10.29% PRÉ,12.1,140000.0,12.1,,bancario,,,
CDB,,539 dias,1323.32784713,IPCA +7.6%,,False,BANCO C6 S.A. ,No Vencimento,False,False,7.6,Vencimento,Sem carência,brA-,S&P,1323.32784713,XP,0.0,XP,False,Corretora,False,,,S,17.5,42.67,539,373,0.045346,0.9566,12.1,18.42,15.2,0.037942,0.8,10.03,1567.14,1524.47,201.14,15.2,IPCA,0.0222,8.64,1437.72,LCI/LCA IPCA + 6.27%,12.1,210000.0,7.6,,bancario,,,
CDB,,538 dias,1.09999707,IPCA +7.6%,,False,BMG ,No Vencimento,False,False,7.6,Vencimento,Sem carência,A,Fitch,1.09999707,XP,0.0,XP,False,Corretora,False,,,S,17.5,0.04,538,372,0.045346,0.9566,12.1,18.37,15.16,0.037941,0.8,10.03,1.3,1.27,0.17,15.45,IPCA,0.0222,8.62,1.19,LCI/LCA IPCA + 6.27%,12.1,210000.0,7.6,,bancario,,,
CDB,,365 dias,1000.0,IPCA +7.6%,,False,BANCO PAN S/A ,No Vencimento,False,False,7.6,Vencimento,Sem carência,brAAA,S&P,1000.0,XP,0.0,XP,False,Corretora,False,,,P,17.5,21.0,365,250,0.045346,0.9566,12.1,12.0,9.9,0.037771,0.8,9.98,1120.01,1099.01,99.01,9.9,IPCA,0.0222,5.71,1057.14,LCI/LCA IPCA + 6.27%,12.1,220000.0,7.6,,bancario,,,
CDB,,538 dias,1.09951664,IPCA +7.6%,,False,BMG ,No Vencimento,False,False,7.6,Vencimento,Sem carência,A,Fitch,1.09951664,XP,0.0,XP,False,Corretora,False,,,S,17.5,0.04,538,372,0.045346,0.9566,12.1,18.37,15.16,0.037941,0.8,10.03,1.3,1.27,0.17,15.46,IPCA,0.0222,8.62,1.19,LCI/LCA IPCA + 6.27%,12.1,210000.0,7.6,,bancario,,,
CDB,,1080 dias,10000.0,12.1%,,False,BANCO BR PARTNERS,No vencimento,False,False,12.1,Vencimento,0,A-,Fitch,10000.0,Banco Daycoval,19.0,Banco Daycoval,False,Corretora,False,,,P,15.0,601.58,1080,744,0.045336,0.9564,12.1,40.11,34.09,0.039435,0.83,10.45,14010.53,13408.95,3408.95,34.09,PRÉ,0.0222,17.98,11798.33,LCI/LCA 10.29% PRÉ,12.1,180000.0,12.1,,,,,
CDB,,1081 dias,1000.0,12.1%,,False,BANCO DAYCOVAL,No vencimento,False,False,12.1,Vencimento,0,AA,Fitch,1000.0,Banco Daycoval,23.0,Banco Daycoval,False,Corretora,False,,,P,15.0,60.25,1081,745,0.045336,0.9564,12.1,40.17,34.14,0.039436,0.83,10.45,1401.69,1341.44,341.44,34.14,PRÉ,0.0222,18.01,1180.1,LCI/LCA 10.29% PRÉ,12.1,180000.0,12.1,,,,,
CDB,,900 dias,10000.0,12.1%,,False,BANCO FIBRA,No vencimento,False,False,12.1,,,B+,Fitch,10000.0,modalmais,0.0,modalmais,False,Distribuidora,True,,,P,15.0,489.42,900,623,0.045336,0.9564,12.1,32.63,27.73,0.039298,0.83,10.41,13262.83,12773.4,2773.4,27.73,PRÉ,0.0222,14.85,11485.24,LCI/LCA 10.29% PRÉ,12.1,190000.0,12.1,,,,,
CDB,,545 dias,1080.12915913,IPCA +7.59%,,False,BMG ,No Vencimento,False,False,7.59,,No vencimento,,,1080.12915913,Rico,0.0,Rico,False,Corretora,False,,,S,17.5,35.1,545,376,0.045309,0.9558,12.09,18.57,15.32,0.037915,0.8,10.02,1280.7,1245.6,165.47,15.32,IPCA,0.0222,8.72,1174.28,LCI/LCA IPCA + 6.26%,12.09,210000.0,7.59,bancario,,,,
CDB,,545 dias,1080.12915913,IPCA +7.59%,,False,BMG ,No Vencimento,False,False,7.59,,Sem carência,,,1080.12915913,XP,0.0,XP,False,Corretora,False,,,S,17.5,35.1,545,376,0.045309,0.9558,12.09,18.57,15.32,0.037915,0.8,10.02,1280.7,1245.6,165.47,15.32,IPCA,0.0222,8.72,1174.28,LCI/LCA IPCA + 6.26%,12.09,210000.0,7.59,,bancario,,,
CRA,,1514 dias,1080.32,IPCA +7.59%,,False,ADUBOS ARAGUAIA,No vencimento,True,True,7.59,Vencimento,15/07/2027,,,1080.32,BTG Pactual digital,0.0,BTG Pactual digital,False,Banco,False,,,S,0.0,0.0,1514,1043,0.045309,0.9558,12.09,60.39,60.39,0.045309,0.96,12.09,1732.77,1732.77,652.45,60.39,IPCA,0.0222,26.09,1362.19,CDB IPCA + 8.93%,12.09,160000.0,7.59,,,CRA02200795,,
CRA,,1241 dias,1091.98,IPCA +7.59%,,False,ZILOR,No vencimento,True,False,7.59,Vencimento,15/10/2026,,,1091.98,BTG Pactual digital,0.0,BTG Pactual digital,False,Banco,False,,,S,0.0,0.0,1241,856,0.045309,0.9558,12.09,47.37,47.37,0.045309,0.96,12.09,1609.22,1609.22,517.24,47.37,IPCA,0.0222,20.96,1320.83,CDB IPCA + 8.93%,12.09,170000.0,7.59,,,CRA021002N3,,
CDB,,1440 dias,20000.0,12.08%,,False,BANCO DAYCOVAL,No vencimento,False,False,12.08,Vencimento,1440 dias dias,AA,Fitch,20000.0,Nova Futura,23.0,Nova Futura,False,Corretora,False,,,P,15.0,1697.78,1440,991,0.045265,0.9549,12.08,56.59,48.1,0.039639,0.84,10.5,31318.53,29620.75,9620.75,48.1,PRÉ,0.0222,24.64,24928.4,LCI/LCA 10.27% PRÉ,12.08,160000.0,12.08,,,,,
CRA,,1028 dias,11214.78,IPCA +7.58%,,,Virgo Companhia Securitizadora,No vencimento,False,True,7.58,,D+0,AA-,S&P,11214.78,Ágora,,Ágora,,,,,,S,0.0,0.0,1028,709,0.045272,0.955,12.08,37.84,37.84,0.045272,0.96,12.08,15458.18,15458.18,4243.4,37.84,IPCA,0.0222,17.07,13129.03,LCI/LCA IPCA + 8.92%,12.08,180000.0,7.58,,,,,
DEB,,8363 dias,980.33,IPCA +7.58%,,False,PARINTINS AMAZONAS,SECUNDARIO,True,False,7.58,Vencimento,Vencimento,AA+,FITCH,980.33,Ativa Investimentos,0.0,Ativa Investimentos,False,Corretora,True,,https://cadastro.ativainvestimentos.com.br/?utm_source=apprendafixa&utm_medium=email&utm_campaign=debenture_2508,S,0.0,0.0,8363,5752,0.045272,0.955,12.08,1251.04,1251.04,0.045272,0.96,12.08,13244.62,13244.62,12264.29,1251.04,IPCA,0.0222,259.14,3520.72,CDB IPCA + 8.92%,12.08,19000.0,7.58,,,PTAZ11,,
LCA,,3653 dias,1000.0,89.08% CDI,,False,BANCO BTG PACTUAL,No Vencimento,True,False,89.08,,,AAA,S&P,1000.0,Nuinvest,25.0,Nuinvest,False,Nuinvest,False,,,P,0.0,0.0,3653,2514,0.045242,0.9544,12.07,211.78,211.78,0.045242,0.95,12.07,3117.8,3117.8,2117.8,211.78,CDI,0.0222,74.86,1748.58,CDB 104.8% CDI,12.07,80000.0,89.08,,,,,
LCA,,3289 dias,1000.0,89.06% CDI,,False,BANCO BTG PACTUAL,No Vencimento,True,False,89.06,,,AAA,S&P,1000.0,Nuinvest,25.0,Nuinvest,False,Nuinvest,False,,,P,0.0,0.0,3289,2263,0.045232,0.9542,12.07,178.25,178.25,0.045232,0.95,12.07,2782.54,2782.54,1782.54,178.25,CDI,0.0222,65.37,1653.69,CDB 104.78% CDI,12.07,90000.0,89.06,,,,,
LCA,,2922 dias,1000.0,89.03% CDI,,False,BANCO BTG PACTUAL,No Vencimento,True,False,89.03,,,AAA,S&P,1000.0,Nuinvest,25.0,Nuinvest,False,Nuinvest,False,,,P,0.0,0.0,2922,2009,0.045217,0.9539,12.07,147.98,147.98,0.045217,0.95,12.07,2479.84,2479.84,1479.84,147.98,CDI,0.0222,56.29,1562.91,CDB 104.74% CDI,12.07,100000.0,89.03,,,,,
CDB,,554 dias,1068.15439779,IPCA +7.57%,,False,BANCO RODOBENS S/A ,No Vencimento,False,False,7.57,,No vencimento,Fitch,Fitch,1068.15439779,Rico,0.0,Rico,False,Corretora,False,,,S,17.5,35.35,554,383,0.045235,0.9542,12.07,18.91,15.6,0.037862,0.8,10.01,1270.16,1234.81,166.66,15.6,IPCA,0.0222,8.89,1163.07,LCI/LCA IPCA + 6.25%,12.07,210000.0,7.57,bancario,,,,
LCA,,2922 dias,5000.0,89.03% CDI,,False,BANCO BTG PACTUAL,No vencimento,True,False,89.03,Vencimento,2922 dias dias,AAA,S&P,5000.0,Nova Futura,25.0,Nova Futura,False,Corretora,False,,,P,0.0,0.0,2922,2009,0.045217,0.9539,12.07,147.98,147.98,0.045217,0.95,12.07,12399.22,12399.22,7399.22,147.98,CDI,0.0222,56.29,7814.57,CDB 104.74% CDI,12.07,100000.0,89.03,,,,,
LCA,,3290 dias,5000.0,89.06% CDI,,False,BANCO BTG PACTUAL,No vencimento,True,False,89.06,Vencimento,3290 dias dias,AAA,S&P,5000.0,Nova Futura,25.0,Nova Futura,False,Corretora,False,,,P,0.0,0.0,3290,2264,0.045232,0.9542,12.07,178.38,178.38,0.045232,0.95,12.07,13919.0,13919.0,8919.0,178.38,CDI,0.0222,65.41,8270.3,CDB 104.78% CDI,12.07,90000.0,89.06,,,,,
LCA,,3654 dias,5000.0,89.08% CDI,,False,BANCO BTG PACTUAL,No vencimento,True,False,89.08,Vencimento,3654 dias dias,AAA,S&P,5000.0,Nova Futura,25.0,Nova Futura,False,Corretora,False,,,P,0.0,0.0,3654,2515,0.045242,0.9544,12.07,211.92,211.92,0.045242,0.95,12.07,15596.03,15596.03,10596.03,211.92,CDI,0.0222,74.9,8744.82,CDB 104.8% CDI,12.07,80000.0,89.08,,,,,
